"language","license","rightsHolder","datasetID","datasetName","taxonID","scientificNameID","scientificName","kingdom","family","taxonRank","nomenclaturalCode"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:57c1d111f14fd5f3271b0da53c05c745",,"Polystichum tsus-simense J. Smith","Plantae","Dryopteridaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:266f013ef7df4ebb8e9b51d41f95d79a",,"Rumohra adiantiformis (Forster) Ching.","Plantae","Dryopteridaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:ef2c43d3459fd8519c07f724f712267b","http://ipni.org/urn:lsid:ipni.org:names:323646-1","Elaeagnus angustifolia L.","Plantae","Elaeagnaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:3b6d28b7f5baf6c04017f234c8753972","http://ipni.org/urn:lsid:ipni.org:names:323750-1:1.2.2.1","Elaeagnus macrophylla Thunb.","Plantae","Elaeagnaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:78bc2f1233af310a7cdca57189354360","http://ipni.org/urn:lsid:ipni.org:names:323763-1:1.2.2.1","Elaeagnus multiflora Thunb.","Plantae","Elaeagnaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:c407efe67d5c8af6a0afa9809e17cb61","http://ipni.org/urn:lsid:ipni.org:names:323787-1:1.2.2.1","Elaeagnus pungens Thunb.","Plantae","Elaeagnaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:e0c5d5bc90ac66625d5ddb089135da5e","http://ipni.org/urn:lsid:ipni.org:names:323830-1:1.2.2.1","Elaeagnus umbellata Thunb.","Plantae","Elaeagnaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:6c39f7530e0777acf0c2222f17175fab",,"Elaeagnus x submacrophylla Servettaz","Plantae","Elaeagnaceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:4e2e780c461ade1837e19dc2ab8c0a4b","http://ipni.org/urn:lsid:ipni.org:names:879994-1","Hippophae rhamnoides L. subsp. caucasica Rousi","Plantae","Elaeagnaceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:cc5fc2b5f7d395d5d429bd656827fe87","http://ipni.org/urn:lsid:ipni.org:names:324663-1","Elatine alsinastrum L.","Plantae","Elatinaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:cbf08824b6194130d4a79402b717eadc","http://ipni.org/urn:lsid:ipni.org:names:113449-3:1.1","Ephedra distachya L.","Plantae","Ephedraceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:66516762ea79b3ca3e99e25a9cb90b9a",,"Ephedra saxatalis (Stapf) Royle subsp. sikkimensis (Stapf) Florin","Plantae","Ephedraceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:5641c1a93a516bc21a2a109894bab820","http://ipni.org/urn:lsid:ipni.org:names:92940-2","Equisetum hyemale L. subsp. affine (Engelm.) Calder & R.L. Taylor","Plantae","Equisetaceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:a31036f61ea57303daa1598e95e9d37b",,"Equisetum scirpoides Michaux","Plantae","Equisetaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:657380b429ff7a77d2517447b6cb044b","http://ipni.org/urn:lsid:ipni.org:names:134306-3:1.1","Arbutus unedo L.","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:5a008c9c08d591717bdc84730a399d5d","http://ipni.org/urn:lsid:ipni.org:names:327713-1:1.1.2.2","Daboecia cantabrica (Huds.) K.Koch","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:7507ac5bbfe3bf76bad94c78899f6be4","http://ipni.org/urn:lsid:ipni.org:names:328385-1:1.6","Erica carnea L.","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:eb6fc7c9418e58f392676e8f9748f6b7","http://ipni.org/urn:lsid:ipni.org:names:332093-2","Erica vagans L.","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:1bb24f7c19fcac56f78dda2fe8970c4b","http://ipni.org/urn:lsid:ipni.org:names:1163797-2:1.2","Gaultheria procumbens L.","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:b45ef099993be8e94806cda0e2e86220","http://ipni.org/urn:lsid:ipni.org:names:133210-2:1.2.2.1.1.1","Kalmia angustifolia L.","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:81d0d3390592317b14d837d25acfef82","http://ipni.org/urn:lsid:ipni.org:names:279380-2","Ledum palustre L.","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:3b2540232f6fffc82badd86147063473","http://ipni.org/urn:lsid:ipni.org:names:139255-2","Leucothoe fontanesiana (Steud.) Sleumer","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:3077ea4ef720d96408230a1d491ed72c","http://ipni.org/urn:lsid:ipni.org:names:331307-1","Moneses uniflora (L.) A. Gray","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:1c68073b5e3ed4a00b4ec39bdbbf85d2","http://ipni.org/urn:lsid:ipni.org:names:176704-2:1.2.2.1.1.2.2.1","Orthilia secunda (L.) House","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:7ef91a4260528009bbc16d464fe44ea7","http://ipni.org/urn:lsid:ipni.org:names:332817-1:1.4","Rhododendron luteum Sweet","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:4ff992ebe34847877ae78df17e742c1e","http://ipni.org/urn:lsid:ipni.org:names:333114-1:1.5","Rhododendron ponticum L.","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:24a5850cdee7587195921a61d24416c3","http://ipni.org/urn:lsid:ipni.org:names:261823-2","Vaccinium corymbosum L.","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:798259aede17550495b032c87a2f1f91","http://ipni.org/urn:lsid:ipni.org:names:261912-2","Vaccinium macrocarpon Ait.","Plantae","Ericaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:276ecb2565acd846987eded7802a106d","http://ipni.org/urn:lsid:ipni.org:names:337497-1","Acalypha indica L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:1e51ee52e752a878746f2eb7f7abe7cc","http://ipni.org/urn:lsid:ipni.org:names:955416-1","Euphorbia amygdaloides L. subsp. robbiae (Turrill) Stace","Plantae","Euphorbiaceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:67128f40196acba1b6a687cdb566d94d","http://ipni.org/urn:lsid:ipni.org:names:345855-1:1.3","Euphorbia brittingeri Opiz ex Samp.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2f6ad2e642717242cf18afc4632d41cf","http://ipni.org/urn:lsid:ipni.org:names:346005-1","Euphorbia chamaesyce L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:5cf4f1c170258f4d34c36f53af1f9dc0","http://ipni.org/urn:lsid:ipni.org:names:346016-1:1.2.1.2","Euphorbia characias L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:0eb94e166324421e859fd96238707527",,"Euphorbia dentata Michaux","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:0ab2a7c4841f955dc993b8196865f05c","http://ipni.org/urn:lsid:ipni.org:names:346404-1:1.5","Euphorbia epithymoides L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:4192724f9be65d80d7d48ce2bfe9b525",,"Euphorbia esula L. subsp. tommasiniana (Bertol.) Kuzmanov","Plantae","Euphorbiaceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:149ef71a72dfaa8bdc8800b91aae3ca1","http://ipni.org/urn:lsid:ipni.org:names:101558-2","Euphorbia glomerifera (Millsp.) L.C. Wheeler","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:8d429f27c748988f49bc1d6cd3f46b42","http://ipni.org/urn:lsid:ipni.org:names:101559-2:1.2.2.1","Euphorbia glyptosperma Engelm.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:211a9c12dcd730587931724afe9a66fe","http://ipni.org/urn:lsid:ipni.org:names:30062970-2","Euphorbia heterophylla L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2d467e5e09b58a76c944f13d28fab18f","http://ipni.org/urn:lsid:ipni.org:names:346840-1:1.1.2.1.1.1","Euphorbia humifusa Willd.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:58089be2906f51d38d936b4b4a746460","http://ipni.org/urn:lsid:ipni.org:names:347072-1:1.2.1.2.2.1.1.1","Euphorbia lathyris L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:7254c09e9906192e588ba8f9a22980a0","http://ipni.org/urn:lsid:ipni.org:names:347236-1","Euphorbia maculata L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2c2ddbd50d5f37fc4f561a114667d0be","http://ipni.org/urn:lsid:ipni.org:names:347445-1","Euphorbia myrsinites L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:3a847b7450f6a6fb7f54134843a9e443","http://ipni.org/urn:lsid:ipni.org:names:101777-2:1.2","Euphorbia nutans Lag.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:938e3523b22e9649fd6db1a495f4b939","http://ipni.org/urn:lsid:ipni.org:names:347546-1:1.1.2.1.1.2","Euphorbia oblongata Griseb.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2f5bdf8fb0f86d5aff8de3d4ef5be308","http://ipni.org/urn:lsid:ipni.org:names:347635-1","Euphorbia palustris L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:89a090e2a1369de0b4cb7bcf37613886","http://ipni.org/urn:lsid:ipni.org:names:347719-1","Euphorbia peplis L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:aad1705d835b1855aacb2483bae77e65",,"Euphorbia prostrata Ait.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2b7bf6eed5a14ae97bc1adf73d1d8b31","http://ipni.org/urn:lsid:ipni.org:names:348221-1","Euphorbia seguieriana Neck.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:ff35ee31c24f16c4f7d1ad9803ebf96c","http://ipni.org/urn:lsid:ipni.org:names:77114769-1","Euphorbia serpens Kunth subsp. fissistipula (Thell.) Verloove & Lambinon","Plantae","Euphorbiaceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:80b302220ba83a0477532533a074bd49","http://ipni.org/urn:lsid:ipni.org:names:102067-2:1.1.2.2","Euphorbia vermiculata Raf.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:32c29a0582f61c753eee37611eb73d7f",,"Euphorbia x pseudoesula Schur","Plantae","Euphorbiaceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:50faeffde63b85d2f71a036b3087843e",,"Manihot grahamii Hook.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2cce516708375252b529af22f44f96ee","http://ipni.org/urn:lsid:ipni.org:names:162970-3:1.1","Ricinus communis L.","Plantae","Euphorbiaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:706c32f2a2814bbe9872221c059e123d","http://ipni.org/urn:lsid:ipni.org:names:316404-2","Aeschynomene americana L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:9706b6556d8264c8033ec623c57e3645","http://ipni.org/urn:lsid:ipni.org:names:472784-1","Aeschynomene indica L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:b0f609ce20536f9fc93a5a92c54e39c9","http://ipni.org/urn:lsid:ipni.org:names:11421-2","Amorpha fruticosa L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:4e9c1dfb2d4da53b7bb7bb03d67207ff",,"Anthyllis vulneraria L. subsp. carpatica (Pant.) Nyman","Plantae","Fabaceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:e80514d60cae65ab7de830504d0e0e3c",,"Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman","Plantae","Fabaceae","subspecies","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:b94def665f4a8ed40acfc718bc6f176f","http://ipni.org/urn:lsid:ipni.org:names:318562-2","Arachis hypogaea L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:f99c38f3cd46b314ad540fce4b91cac3","http://ipni.org/urn:lsid:ipni.org:names:476474-1:1.2.1.2","Astragalus boeticus L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:f5f640312690bd292dcda9badac920a2","http://ipni.org/urn:lsid:ipni.org:names:476814-1","Astragalus cicer L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:0a73755353a5a374e87b8923f9a9e0eb",,"Astragalus cymbicarpos Brot.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:c7b9e8811b0135237b4c8938ffa53690","http://ipni.org/urn:lsid:ipni.org:names:152814-3:1.1","Astragalus hamosus L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:919ada1f578c109022a73783c63a4385","http://ipni.org/urn:lsid:ipni.org:names:478980-1","Astragalus onobrychis L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:5ee58fe7194e8806dfd7e4531cde5007","http://ipni.org/urn:lsid:ipni.org:names:479036-1","Astragalus oxyglottis Bieb.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:e18d76db225689226775aeee6fae65e9","http://ipni.org/urn:lsid:ipni.org:names:60452635-2:1.1","Astragalus stella L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:728a04e1afbe0714e73a994b6e1ceebb","http://ipni.org/urn:lsid:ipni.org:names:481932-1","Biserrula pelecinus L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:2c7cc031c44e226c21d3dde428e554ee","http://ipni.org/urn:lsid:ipni.org:names:485691-1:1.2.1.2","Cercis siliquastrum L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:7e3b9e9ca6a23e667d50f917579aeff5","http://ipni.org/urn:lsid:ipni.org:names:486336-1","Cicer arietinum L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:50d0460f5d35749c5709ff6c5a52d69f","http://ipni.org/urn:lsid:ipni.org:names:486805-1","Colutea arborescens L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:61a654209c43c374b055238aadcec9a4",,"Colutea x media Willd.","Plantae","Fabaceae","hybrid","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:ef21c7d22bf38cb73a4069bf54d865eb","http://ipni.org/urn:lsid:ipni.org:names:487261-1","Coronilla scorpioides (L.) Koch","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:453b724852e1d5aaf2c2290f6488595b","http://ipni.org/urn:lsid:ipni.org:names:72175-2","Cullen americanum (L.) Rydberg","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:d30759e0b1f0e7abaaaa1600b5656a6d","http://ipni.org/urn:lsid:ipni.org:names:991668-1","Cullen cinereum (Lindl.) J.W. Grimes","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:c5c281089baf35611f3c9784ac259611","http://ipni.org/urn:lsid:ipni.org:names:489710-1","Cytisus decumbens (Durande) Spach","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:28d0c937f03aa8e8d1e6fde76e669b69","http://ipni.org/urn:lsid:ipni.org:names:489763-1","Cytisus hirsutus L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:e18c1f2fe78466bb3d2230145bec62a8",,"Cytisus multiflorus (L'Hérit.) Sweet","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:89e86b5b01616e82a75508161e1cd18c","http://ipni.org/urn:lsid:ipni.org:names:489971-1","Cytisus sessilifolius L.","Plantae","Fabaceae","species","ICN"
"en","http://creativecommons.org/publicdomain/zero/1.0/","Botanic Garden Meise","https://doi.org/10.15468/wtda1m","Manual of the Alien Plants of Belgium","alien-plants-belgium:taxon:47acebdcd97f468f5dc21fb949c50819","http://ipni.org/urn:lsid:ipni.org:names:489986-1:1.4.2.1.1.3","Cytisus striatus (Hill) Rothm.","Plantae","Fabaceae","species","ICN"
