"taxonID","description","type","language"
"alien-plants-belgium:taxon:86856a69d7f74fb6fc796272521fcb90","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:86b44614150f196a0c7f60f01baf94fe","introduced","origin","en"
"alien-plants-belgium:taxon:86b44614150f196a0c7f60f01baf94fe","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:86b44614150f196a0c7f60f01baf94fe","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:86b84ef4309f1bc83de740fea74f0363","vagrant","origin","en"
"alien-plants-belgium:taxon:86b84ef4309f1bc83de740fea74f0363","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:86b84ef4309f1bc83de740fea74f0363","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:86b84ef4309f1bc83de740fea74f0363","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:86ee8cbd017e33529193b58c3bb5dd48","vagrant","origin","en"
"alien-plants-belgium:taxon:86ee8cbd017e33529193b58c3bb5dd48","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:86ee8cbd017e33529193b58c3bb5dd48","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:86ee8cbd017e33529193b58c3bb5dd48","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:86ee8cbd017e33529193b58c3bb5dd48","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:86ee8cbd017e33529193b58c3bb5dd48","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:87362eb881f5d7677b91fd59a063ca97","vagrant","origin","en"
"alien-plants-belgium:taxon:87362eb881f5d7677b91fd59a063ca97","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:87362eb881f5d7677b91fd59a063ca97","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:87362eb881f5d7677b91fd59a063ca97","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:87362eb881f5d7677b91fd59a063ca97","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:87543dfb426da13687d602e9e1207f0a","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:87543dfb426da13687d602e9e1207f0a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8760e4555011845f6ad6df92131ef9f8","vagrant","origin","en"
"alien-plants-belgium:taxon:8760e4555011845f6ad6df92131ef9f8","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:8760e4555011845f6ad6df92131ef9f8","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:87a38998d3a2eea5b1227dd6344dfc4b","vagrant","origin","en"
"alien-plants-belgium:taxon:87a38998d3a2eea5b1227dd6344dfc4b","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:87a38998d3a2eea5b1227dd6344dfc4b","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:87a38998d3a2eea5b1227dd6344dfc4b","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:87a38998d3a2eea5b1227dd6344dfc4b","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:87abece11acad5396a03030123b474c6","introduced","origin","en"
"alien-plants-belgium:taxon:87abece11acad5396a03030123b474c6","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:87abece11acad5396a03030123b474c6","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:87abece11acad5396a03030123b474c6","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:87b0f55248b894c46ad85261aacd8e27","vagrant","origin","en"
"alien-plants-belgium:taxon:87b0f55248b894c46ad85261aacd8e27","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:87c73a6923d22acd5ba3ba851490b0cd","vagrant","origin","en"
"alien-plants-belgium:taxon:87c73a6923d22acd5ba3ba851490b0cd","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:87c73a6923d22acd5ba3ba851490b0cd","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:87f01306fae7f10e492b46cf8710de8b","vagrant","origin","en"
"alien-plants-belgium:taxon:87f01306fae7f10e492b46cf8710de8b","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:87f01306fae7f10e492b46cf8710de8b","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:87f01306fae7f10e492b46cf8710de8b","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:881f058d2ddaa2906dc78409a87957a4","vagrant","origin","en"
"alien-plants-belgium:taxon:881f058d2ddaa2906dc78409a87957a4","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:881f058d2ddaa2906dc78409a87957a4","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8843340721194d7343c68617e6991665","vagrant","origin","en"
"alien-plants-belgium:taxon:8843340721194d7343c68617e6991665","hybrid origin","native range","en"
"alien-plants-belgium:taxon:884baaa86d43ae9968c9e1ffd0dd5cbb","introduced","origin","en"
"alien-plants-belgium:taxon:884baaa86d43ae9968c9e1ffd0dd5cbb","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:884baaa86d43ae9968c9e1ffd0dd5cbb","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:884baaa86d43ae9968c9e1ffd0dd5cbb","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:884baaa86d43ae9968c9e1ffd0dd5cbb","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:88551e887d83be0542c727839e9f9828","vagrant","origin","en"
"alien-plants-belgium:taxon:88551e887d83be0542c727839e9f9828","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:88551e887d83be0542c727839e9f9828","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:88551e887d83be0542c727839e9f9828","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:887117fb46d5f68a913985516c415102","vagrant","origin","en"
"alien-plants-belgium:taxon:887117fb46d5f68a913985516c415102","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:887117fb46d5f68a913985516c415102","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:887117fb46d5f68a913985516c415102","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:887117fb46d5f68a913985516c415102","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:888dba66ec73b8afcec3bd95bfe36bef","vagrant","origin","en"
"alien-plants-belgium:taxon:888dba66ec73b8afcec3bd95bfe36bef","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:888dba66ec73b8afcec3bd95bfe36bef","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:888dba66ec73b8afcec3bd95bfe36bef","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8893923b1761ce3568946a2495f11fd0","vagrant","origin","en"
"alien-plants-belgium:taxon:8893923b1761ce3568946a2495f11fd0","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8893923b1761ce3568946a2495f11fd0","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8893923b1761ce3568946a2495f11fd0","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8895ffce32cf63bc912ee4d3e0873c4b","vagrant","origin","en"
"alien-plants-belgium:taxon:8895ffce32cf63bc912ee4d3e0873c4b","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:8895ffce32cf63bc912ee4d3e0873c4b","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:88976274ad08891cce9f18045e0848a8","introduced","origin","en"
"alien-plants-belgium:taxon:88976274ad08891cce9f18045e0848a8","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:88976274ad08891cce9f18045e0848a8","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:88976274ad08891cce9f18045e0848a8","Asia","native range","en"
"alien-plants-belgium:taxon:88976274ad08891cce9f18045e0848a8","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:88976274ad08891cce9f18045e0848a8","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:88aed64b958d6d3a9414c8314fc70c27","introduced","origin","en"
"alien-plants-belgium:taxon:88aed64b958d6d3a9414c8314fc70c27","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:88aed64b958d6d3a9414c8314fc70c27","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:890107253ec7f7b94d632a3ce1950689","introduced","origin","en"
"alien-plants-belgium:taxon:890107253ec7f7b94d632a3ce1950689","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:890107253ec7f7b94d632a3ce1950689","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:89026cc73d8543a73dbc9dda7712fc6c","vagrant","origin","en"
"alien-plants-belgium:taxon:89026cc73d8543a73dbc9dda7712fc6c","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:89026cc73d8543a73dbc9dda7712fc6c","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8926d548b2b8fa16dae44d0504411b8a","vagrant","origin","en"
"alien-plants-belgium:taxon:8926d548b2b8fa16dae44d0504411b8a","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8926d548b2b8fa16dae44d0504411b8a","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:894241f36e035c010830ecbd55c5ba8a","vagrant","origin","en"
"alien-plants-belgium:taxon:894241f36e035c010830ecbd55c5ba8a","Asia","native range","en"
"alien-plants-belgium:taxon:894241f36e035c010830ecbd55c5ba8a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:896987833f400aaba9631d943702fe73","vagrant","origin","en"
"alien-plants-belgium:taxon:896987833f400aaba9631d943702fe73","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:896987833f400aaba9631d943702fe73","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:896987833f400aaba9631d943702fe73","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:89a090e2a1369de0b4cb7bcf37613886","vagrant","origin","en"
"alien-plants-belgium:taxon:89a090e2a1369de0b4cb7bcf37613886","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:89a090e2a1369de0b4cb7bcf37613886","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:89a090e2a1369de0b4cb7bcf37613886","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:89acc1adbd2f84e22d1f2085f6ecb977","vagrant","origin","en"
"alien-plants-belgium:taxon:89acc1adbd2f84e22d1f2085f6ecb977","Australasia (WGSRPD:5)","native range","en"
"alien-plants-belgium:taxon:89acc1adbd2f84e22d1f2085f6ecb977","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:89ba10e3114a0f1bd233637191f78b59","vagrant","origin","en"
"alien-plants-belgium:taxon:89ba10e3114a0f1bd233637191f78b59","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:89ba10e3114a0f1bd233637191f78b59","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:89ba10e3114a0f1bd233637191f78b59","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:89ba10e3114a0f1bd233637191f78b59","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:89c83d63cafc92dd6d8a5931c2e523da","introduced","origin","en"
"alien-plants-belgium:taxon:89c83d63cafc92dd6d8a5931c2e523da","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:89c83d63cafc92dd6d8a5931c2e523da","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:89c83d63cafc92dd6d8a5931c2e523da","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:89c83d63cafc92dd6d8a5931c2e523da","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:89e86b5b01616e82a75508161e1cd18c","vagrant","origin","en"
"alien-plants-belgium:taxon:89e86b5b01616e82a75508161e1cd18c","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:89e86b5b01616e82a75508161e1cd18c","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:89f71ffe073fb5f7d23fbd79a0726c9a","vagrant","origin","en"
"alien-plants-belgium:taxon:89f71ffe073fb5f7d23fbd79a0726c9a","cultivated origin","native range","en"
"alien-plants-belgium:taxon:89f71ffe073fb5f7d23fbd79a0726c9a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8a2c25906888a98d9eeec22e36a497bd","introduced","origin","en"
"alien-plants-belgium:taxon:8a2c25906888a98d9eeec22e36a497bd","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8a2c25906888a98d9eeec22e36a497bd","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8a5868c8dfc393c7483ed8f7867d578f","vagrant","origin","en"
"alien-plants-belgium:taxon:8a5868c8dfc393c7483ed8f7867d578f","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:8a5868c8dfc393c7483ed8f7867d578f","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8a6bd99ed3e22469d85cb278b1d3d6e8","introduced","origin","en"
"alien-plants-belgium:taxon:8a6bd99ed3e22469d85cb278b1d3d6e8","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8a6bd99ed3e22469d85cb278b1d3d6e8","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8a83fdca38943f211d81e3e8612fa8ad","introduced","origin","en"
"alien-plants-belgium:taxon:8a83fdca38943f211d81e3e8612fa8ad","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8a83fdca38943f211d81e3e8612fa8ad","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8a9089b81eb536fc0d4fd6dadb447847","vagrant","origin","en"
"alien-plants-belgium:taxon:8a9089b81eb536fc0d4fd6dadb447847","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8a9089b81eb536fc0d4fd6dadb447847","Asia","native range","en"
"alien-plants-belgium:taxon:8a9089b81eb536fc0d4fd6dadb447847","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8a9dd3e70a765f4511ed974801f9230d","vagrant","origin","en"
"alien-plants-belgium:taxon:8a9dd3e70a765f4511ed974801f9230d","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:8a9dd3e70a765f4511ed974801f9230d","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8ad83dff8b67e51e01ba99a55a2c21f9","vagrant","origin","en"
"alien-plants-belgium:taxon:8ad83dff8b67e51e01ba99a55a2c21f9","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8ad83dff8b67e51e01ba99a55a2c21f9","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8ae476bc992242cab772b2d1de0b0ebc","vagrant","origin","en"
"alien-plants-belgium:taxon:8ae476bc992242cab772b2d1de0b0ebc","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8ae476bc992242cab772b2d1de0b0ebc","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8ae476bc992242cab772b2d1de0b0ebc","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8ae476bc992242cab772b2d1de0b0ebc","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8ae476bc992242cab772b2d1de0b0ebc","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8ae6ef360d433877287bb551d25438d4","vagrant","origin","en"
"alien-plants-belgium:taxon:8ae6ef360d433877287bb551d25438d4","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8ae6ef360d433877287bb551d25438d4","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8ae6ef360d433877287bb551d25438d4","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8af3bd9af39e595c080965bceb14faaa","vagrant","origin","en"
"alien-plants-belgium:taxon:8af3bd9af39e595c080965bceb14faaa","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:8af3bd9af39e595c080965bceb14faaa","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8b0c2aef58ef50ee42844555b23c41e8","introduced","origin","en"
"alien-plants-belgium:taxon:8b0c2aef58ef50ee42844555b23c41e8","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8b0c2aef58ef50ee42844555b23c41e8","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8b0c2aef58ef50ee42844555b23c41e8","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8b4b97b0a4c59183fb8f963455ab6dd9","vagrant","origin","en"
"alien-plants-belgium:taxon:8b4b97b0a4c59183fb8f963455ab6dd9","hybrid origin","native range","en"
"alien-plants-belgium:taxon:8b5d797796571c5900c0c35599ab74d8","vagrant","origin","en"
"alien-plants-belgium:taxon:8b5d797796571c5900c0c35599ab74d8","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8b5d797796571c5900c0c35599ab74d8","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8b60d95671bd85f781c622afe3ba26a2","vagrant","origin","en"
"alien-plants-belgium:taxon:8b60d95671bd85f781c622afe3ba26a2","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8b60d95671bd85f781c622afe3ba26a2","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8b61e3f28f1ffe08c451f5d42c224855","vagrant","origin","en"
"alien-plants-belgium:taxon:8b61e3f28f1ffe08c451f5d42c224855","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:8b6378656112b24bffdd10fdb24b85a5","vagrant","origin","en"
"alien-plants-belgium:taxon:8b6378656112b24bffdd10fdb24b85a5","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8b6378656112b24bffdd10fdb24b85a5","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8b6378656112b24bffdd10fdb24b85a5","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8b6378656112b24bffdd10fdb24b85a5","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8b6378656112b24bffdd10fdb24b85a5","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8b732dac7890b2115c2673227bb038c5","vagrant","origin","en"
"alien-plants-belgium:taxon:8b732dac7890b2115c2673227bb038c5","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8b732dac7890b2115c2673227bb038c5","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8b732dac7890b2115c2673227bb038c5","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8b7c15816c983048828c4874e0b46bdb","vagrant","origin","en"
"alien-plants-belgium:taxon:8b7c15816c983048828c4874e0b46bdb","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:8b7c15816c983048828c4874e0b46bdb","cbd_2014_pathway:escape_agriculture","pathway","en"
"alien-plants-belgium:taxon:8b8112b1ed56d6c5c94acd60afc1aa73","vagrant","origin","en"
"alien-plants-belgium:taxon:8b8112b1ed56d6c5c94acd60afc1aa73","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8b8112b1ed56d6c5c94acd60afc1aa73","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8b9019ebab0488d398bf54fce4b9109a","vagrant","origin","en"
"alien-plants-belgium:taxon:8b9019ebab0488d398bf54fce4b9109a","cultivated origin","native range","en"
"alien-plants-belgium:taxon:8b9019ebab0488d398bf54fce4b9109a","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8b9800bf26b3943193dfd3441eea06b6","vagrant","origin","en"
"alien-plants-belgium:taxon:8b9800bf26b3943193dfd3441eea06b6","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8b9f9a48407795af80b07a4c2dae1db3","introduced","origin","en"
"alien-plants-belgium:taxon:8b9f9a48407795af80b07a4c2dae1db3","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8b9f9a48407795af80b07a4c2dae1db3","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8b9f9a48407795af80b07a4c2dae1db3","Asia","native range","en"
"alien-plants-belgium:taxon:8b9f9a48407795af80b07a4c2dae1db3","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8b9f9a48407795af80b07a4c2dae1db3","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8bbb8a12a9228e62f385e4bb1eaa8f9f","vagrant","origin","en"
"alien-plants-belgium:taxon:8bbb8a12a9228e62f385e4bb1eaa8f9f","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8bbb8a12a9228e62f385e4bb1eaa8f9f","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8bbfe7af56f89b694203f354f06cec3b","introduced","origin","en"
"alien-plants-belgium:taxon:8bbfe7af56f89b694203f354f06cec3b","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8bbfe7af56f89b694203f354f06cec3b","cbd_2014_pathway:contaminant_habitat_material","pathway","en"
"alien-plants-belgium:taxon:8bceb9dd3c74242397c7fd629bfd2098","vagrant","origin","en"
"alien-plants-belgium:taxon:8bceb9dd3c74242397c7fd629bfd2098","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8bceb9dd3c74242397c7fd629bfd2098","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8bf58a568cbdd3a807ca7997d6b600ef","vagrant","origin","en"
"alien-plants-belgium:taxon:8bf58a568cbdd3a807ca7997d6b600ef","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:8bf58a568cbdd3a807ca7997d6b600ef","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8c13edb87e7c5031bca7d1ccde4cd17a","vagrant","origin","en"
"alien-plants-belgium:taxon:8c13edb87e7c5031bca7d1ccde4cd17a","pan-American","native range","en"
"alien-plants-belgium:taxon:8c13edb87e7c5031bca7d1ccde4cd17a","cbd_2014_pathway:escape_food_bait","pathway","en"
"alien-plants-belgium:taxon:8c46fce946967bb769e7cf3b429f050b","introduced","origin","en"
"alien-plants-belgium:taxon:8c46fce946967bb769e7cf3b429f050b","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8c46fce946967bb769e7cf3b429f050b","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8c46fce946967bb769e7cf3b429f050b","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8c46fce946967bb769e7cf3b429f050b","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8c519979e7814edcd7c00a18f5ed37e3","vagrant","origin","en"
"alien-plants-belgium:taxon:8c519979e7814edcd7c00a18f5ed37e3","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8c519979e7814edcd7c00a18f5ed37e3","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8c8513cdab7e2642da0bec3c3a132425","vagrant","origin","en"
"alien-plants-belgium:taxon:8c8513cdab7e2642da0bec3c3a132425","Southern America (WGSRPD:8)","native range","en"
"alien-plants-belgium:taxon:8c8513cdab7e2642da0bec3c3a132425","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8ca849a25a1eb1b81c047fd13e345ca4","vagrant","origin","en"
"alien-plants-belgium:taxon:8ca849a25a1eb1b81c047fd13e345ca4","Africa (WGSRPD:2)","native range","en"
"alien-plants-belgium:taxon:8ca849a25a1eb1b81c047fd13e345ca4","Asia","native range","en"
"alien-plants-belgium:taxon:8ca849a25a1eb1b81c047fd13e345ca4","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8ccd0f80c36557f5388bf04f74e5992e","vagrant","origin","en"
"alien-plants-belgium:taxon:8ccd0f80c36557f5388bf04f74e5992e","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8ccd0f80c36557f5388bf04f74e5992e","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8ce2a87127ec2751ba5871e55ad04714","vagrant","origin","en"
"alien-plants-belgium:taxon:8ce2a87127ec2751ba5871e55ad04714","Asia","native range","en"
"alien-plants-belgium:taxon:8ce2a87127ec2751ba5871e55ad04714","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8cf114a1a347746343c7d4cfcb740a46","vagrant","origin","en"
"alien-plants-belgium:taxon:8cf114a1a347746343c7d4cfcb740a46","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8cf114a1a347746343c7d4cfcb740a46","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8cf114a1a347746343c7d4cfcb740a46","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8cfbf61cff2e2fd2d0df01b0d6bf27ca","introduced","origin","en"
"alien-plants-belgium:taxon:8cfbf61cff2e2fd2d0df01b0d6bf27ca","Europe (WGSRPD:1)","native range","en"
"alien-plants-belgium:taxon:8cfbf61cff2e2fd2d0df01b0d6bf27ca","temperate Asia (WGSRPD:3)","native range","en"
"alien-plants-belgium:taxon:8cfbf61cff2e2fd2d0df01b0d6bf27ca","cbd_2014_pathway:escape_horticulture","pathway","en"
"alien-plants-belgium:taxon:8cfbf61cff2e2fd2d0df01b0d6bf27ca","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8d104216ef37f5a2569ee434564884bb","vagrant","origin","en"
"alien-plants-belgium:taxon:8d104216ef37f5a2569ee434564884bb","Northern America (WGSRPD:7)","native range","en"
"alien-plants-belgium:taxon:8d104216ef37f5a2569ee434564884bb","cbd_2014_pathway:contaminant_seed","pathway","en"
"alien-plants-belgium:taxon:8d104216ef37f5a2569ee434564884bb","cbd_2014_pathway:contaminant_on_animals","pathway","en"
"alien-plants-belgium:taxon:8d24413b57269e8bcd1fc44937103dfb","introduced","origin","en"
"alien-plants-belgium:taxon:8d24413b57269e8bcd1fc44937103dfb","Europe (WGSRPD:1)","native range","en"
